TypeID,Name,vtable offset,~Entity,create_rendering_info,update_state_machine,kill,on_collision1,destroy,apply_texture,format_shopitem_name,generate_damage_particles,get_type_field_a8,can_be_pushed,v11,is_in_liquid,check_type_properties_flags_19,get_type_field_60,set_invisible,flip,set_draw_depth,reset_draw_depth,friction,set_as_sound_source,remove_item,get_held_entity,v23,trigger_action,activate,on_collision2,get_metadata,apply_metadata,on_walked_on_by,on_walked_off_by,on_ledge_grab,on_stood_on_by,toggle_backlayer_illumination,v34,liberate_from_shop,apply_db,END OF ENTITY,can_jump,get_collision_info,sprint_factor,calculate_jump_velocity,get_animation_map,apply_velocity,get_damage,get_stomp_damage,is_on_fire,attack,thrown_into,damage,on_hit,get_damage_sound,stun,freeze,light_on_fire,set_cursed,on_spiderweb_collision,set_last_owner_uid_b127,get_last_owner_uid,check_out_of_bounds,set_standing_on,standing_on,on_stomped_on_by,on_thrown_by,copy_extra_info,get_type_id,doesnt_have_spikeshoes,is_player_mount_or_monster,pick_up,can_be_picked_up_by,drop,collect_treasure,apply_movement,damage_entity,v73,is_powerup_capable,initialize,check_is_falling,v77,process_input,post_collision_damage_related,on_picked_up,on_release,generate_fall_poof_particles,handle_fall_logic,apply_friction,can_break_block,break_block,v87,v88,v89,on_crushed_by,on_fall_onto,on_body_destruction,END OF MOVABLE,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,
279,ENT_TYPE_MONS_QUEENBEE,40750,0x228a7770,0x22901d90,0x22911db0,0x22a6bf40,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a6bb90,0x229189e0,0x22a0df40,0x22a0c8c0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22a6bbb0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
280,ENT_TYPE_MONS_AMMIT,40648,0x228a7770,0x22901d90,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a04930,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22a04ad0,0x22912d90,0x22a04c70,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a03c20,0x229189e0,0x22a04690,0x22a03da0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22a04d00,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
281,ENT_TYPE_MONS_KINGU,40546,0x228a7770,0x22901d90,0x22911db0,0x22a43330,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22a431d0,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,ret,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a40990,0x22a08d70,0x22a42a70,0x22a415e0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
282,ENT_TYPE_MONS_TIAMAT,40444,0x228a7770,0x22901d90,0x22911db0,0x22a83470,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22a833e0,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x22a83580,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a80880,0x22a81a30,0x22a82e30,0x22a81d10,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
283,ENT_TYPE_MONS_FROG,40342,0x228a7770,0x22901d90,0x22911db0,0x22a1fd50,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a22380,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a1e760,0x229189e0,0x2291fdd0,0x22a1e840,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
284,ENT_TYPE_MONS_FIREFROG,40240,0x228a7770,0x22901d90,0x22911db0,0x22a1f730,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a22380,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22a1fb70,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,ret 0,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a1e100,0x229189e0,0x22a1f3c0,0x22a1e830,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x22a1fd40,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
285,ENT_TYPE_MONS_GIANTFROG,40138,0x228a7770,0x22901d90,0x22911db0,0x22a25ff0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a259e0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,ret 0,0x22912d90,0x22a25cc0,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a244d0,0x22a24880,0x22a259c0,0x22a24ab0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
286,ENT_TYPE_MONS_GRUB,40036,0x228a7770,0x22901d90,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x22a2c4c0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a2dd10,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a2bf30,0x229189e0,0x22a2d6f0,0x22a2c4e0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
287,ENT_TYPE_MONS_TADPOLE,39934,0x228a7770,0x22901d90,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x228f2c40,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a7f380,0x229189e0,0x2291fdd0,0x22a7f690,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
288,ENT_TYPE_MONS_GIANTFLY,39832,0x228a7770,0x22901d90,0x22911db0,0x22a22340,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a21380,0x229189e0,0x22a22270,0x22a21800,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22a09790,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
289,ENT_TYPE_MONS_JUMPDOG,39730,0x228a7770,0x22901d90,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a40420,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22a400b0,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a3fac0,0x229189e0,0x22a3fcd0,0x22a3fb50,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22a40800,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
290,ENT_TYPE_MONS_EGGPLANT_MINISTER,39628,0x228a7770,0x22901d90,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,ret 0,0x22912d90,0x22a19ca0,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22a19980,ret,0x22a1a550,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a18b50,0x229189e0,0x22a197c0,0x22a19330,0x22a19790,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22a1a010,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
291,ENT_TYPE_MONS_YAMA,39526,0x228a7770,0x22901d90,0x22911db0,0x22a8af80,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x229126a0,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,ret,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a8a8c0,0x229189e0,0x22a8ae60,ret,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
292,ENT_TYPE_MONS_HUNDUN,39424,0x228a7770,0x22901d90,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a39290,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a35ec0,0x229189e0,0x2291fdd0,0x22a369a0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,0x228aa470,0x229198e0,0x22919a00,0x22922040,ret 0,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
293,ENT_TYPE_MONS_HUNDUN_BIRDHEAD,39322,0x228a7770,0x22901d90,0x22911db0,0x22a3b670,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a39290,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22a3b300,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a398f0,0x22a08d70,0x22a3ad60,0x22a3a270,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
294,ENT_TYPE_MONS_HUNDUN_SNAKEHEAD,39322,0x228a7770,0x22901d90,0x22911db0,0x22a3b670,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a39290,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22a3b300,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a398f0,0x22a08d70,0x22a3ad60,0x22a3a270,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
295,ENT_TYPE_MONS_SCARAB,39220,0x228a7770,0x22a22990,0x22911db0,0x229316c0,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x229122b0,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a74190,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22912950,0x2287cb60,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22912c60,0x22912d90,0x22923780,0x22913a60,0x22923ca0,0x22913f00,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,ret,0x2287cbd0,0x228a77a0,0x2287cc50,0x229207c0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a73b30,0x229189e0,0x22a74060,0x22a73df0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x2291a160,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,ret,ret,ret,0x22931e60,0x22932150
296,ENT_TYPE_MONS_SHOPKEEPER,39110,0x228a7770,0x22901d90,0x22911db0,0x22a75d70,0x22912160,0x229121e0,0x227fd0b0,0x227fd110,0x227fd150,0x227fd570,0x227fd580,ret 0,0x227fd5a0,0x227fd730,0x227fd740,0x227fd750,0x22a7b360,0x227fd790,0x227fd930,0x227fd950,0x22912520,0x22912590,0x229125b0,ret,ret 0,ret,0x22a87180,ret 0,ret,ret,ret,ret,ret,ret,ret,0x227fe2f0,0x22912860,END OF ENTITY,0x22912930,0x2287cb40,0x2287cdc0,0x22a085e0,0x22a76e10,0x22912af0,0x2287cb70,0x2287cb80,0x2287cb90,0x22a875e0,0x22912d90,0x22a87e40,0x22913a60,0x22923ca0,0x22a76710,0x22923c10,0x229140e0,0x22914280,0x2287cba0,0x22914530,0x2287cbc0,0x22921f50,0x22914610,0x22914740,0x22914830,ret,0x22a87490,0x2287cbd0,0x228a77a0,0x2287cc50,0x22a53af0,0x22931a00,0x22931a30,ret 0,0x229158c0,0x229188a0,0x22923ab0,ret true,0x22a756a0,0x229189e0,0x22a75bd0,0x22a7bcb0,0x22918a30,0x22931dc0,ret,0x229211c0,0x22919800,0x22919860,ret 0,0x229198e0,0x22919a00,0x22922040,0x2291a150,0x22a87250,0x2291a310,0x22923cc0,END OF MOVABLE,0x229210c0,0x229206e0,0x22931e10,0x22a76d30,0x22a872d0,0x22a76550,0x22931e60,0x22932150,0x22a76d40,0x22a75d30,0x22a767f0,0x22a76e00,0x22a75ac0,0x228a9400,0x22a76830,0x22a88470,0x22a75e70
